Term,SubjectCode,CourseCode,Instructor,Section,QuestionID,QuestionText,ChoiceText,Count
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,4-5,7
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,6-7,3
WI16,MATH,10C,"Gawlik, Evan Scott",B03,24,How many hours a week do you spend studying outside of class on average?,8-9,1
WI16,MATH,10C,"Gawlik, Evan Scott",B03,26,Do you recommend this [coursetype] overall?,Yes,22
WI16,MATH,10C,"Gawlik, Evan Scott",B03,27,Do you recommend this professor overall?,No,1
WI16,MATH,10C,"Gawlik, Evan Scott",B03,27,Do you recommend this professor overall?,Yes,21
WI16,MATH,10C,"Gawlik, Evan Scott",B04,2,Your reason for taking this class is,elective,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,2,Your reason for taking this class is,gen. ed.,3
WI16,MATH,10C,"Gawlik, Evan Scott",B04,2,Your reason for taking this class is,interest,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,2,Your reason for taking this class is,major,16
WI16,MATH,10C,"Gawlik, Evan Scott",B04,3,What grade do you expect in this class?,A,10
WI16,MATH,10C,"Gawlik, Evan Scott",B04,3,What grade do you expect in this class?,B,10
WI16,MATH,10C,"Gawlik, Evan Scott",B04,3,What grade do you expect in this class?,C,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,5,Instructor displays a proficient command of the material.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B04,5,Instructor displays a proficient command of the material.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,5,Instructor displays a proficient command of the material.,strongly agree,12
WI16,MATH,10C,"Gawlik, Evan Scott",B04,8,Instructor explains the [coursetype] material well.,agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B04,8,Instructor explains the [coursetype] material well.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B04,8,Instructor explains the [coursetype] material well.,strongly agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B04,9,Lectures hold your attention.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B04,9,Lectures hold your attention.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,9,Lectures hold your attention.,neither agree nor disagree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B04,9,Lectures hold your attention.,strongly agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B04,10,Instructor's lecture style facilitates note-taking.,agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B04,10,Instructor's lecture style facilitates note-taking.,not applicable,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,10,Instructor's lecture style facilitates note-taking.,strongly agree,15
WI16,MATH,10C,"Gawlik, Evan Scott",B04,20,This [coursetype] is difficult relative to others.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B04,20,This [coursetype] is difficult relative to others.,disagree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B04,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B04,20,This [coursetype] is difficult relative to others.,strongly agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B04,24,How many hours a week do you spend studying outside of class on average?,14-15,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,24,How many hours a week do you spend studying outside of class on average?,16-17,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,24,How many hours a week do you spend studying outside of class on average?,2-3,6
WI16,MATH,10C,"Gawlik, Evan Scott",B04,24,How many hours a week do you spend studying outside of class on average?,4-5,11
WI16,MATH,10C,"Gawlik, Evan Scott",B04,24,How many hours a week do you spend studying outside of class on average?,6-7,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,24,How many hours a week do you spend studying outside of class on average?,8-9,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,26,Do you recommend this [coursetype] overall?,Yes,21
WI16,MATH,10C,"Gawlik, Evan Scott",B04,27,Do you recommend this professor overall?,No,1
WI16,MATH,10C,"Gawlik, Evan Scott",B04,27,Do you recommend this professor overall?,Yes,20
WI16,MATH,10C,"Gawlik, Evan Scott",B05,2,Your reason for taking this class is,gen. ed.,8
WI16,MATH,10C,"Gawlik, Evan Scott",B05,2,Your reason for taking this class is,major,7
WI16,MATH,10C,"Gawlik, Evan Scott",B05,3,What grade do you expect in this class?,A,10
WI16,MATH,10C,"Gawlik, Evan Scott",B05,3,What grade do you expect in this class?,B,5
WI16,MATH,10C,"Gawlik, Evan Scott",B05,5,Instructor displays a proficient command of the material.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B05,5,Instructor displays a proficient command of the material.,strongly agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B05,8,Instructor explains the [coursetype] material well.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B05,8,Instructor explains the [coursetype] material well.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B05,8,Instructor explains the [coursetype] material well.,strongly agree,10
WI16,MATH,10C,"Gawlik, Evan Scott",B05,9,Lectures hold your attention.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B05,9,Lectures hold your attention.,strongly agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B05,10,Instructor's lecture style facilitates note-taking.,agree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B05,10,Instructor's lecture style facilitates note-taking.,strongly agree,12
WI16,MATH,10C,"Gawlik, Evan Scott",B05,20,This [coursetype] is difficult relative to others.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B05,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B05,20,This [coursetype] is difficult relative to others.,strongly agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B05,24,How many hours a week do you spend studying outside of class on average?,10-11,2
WI16,MATH,10C,"Gawlik, Evan Scott",B05,24,How many hours a week do you spend studying outside of class on average?,2-3,2
WI16,MATH,10C,"Gawlik, Evan Scott",B05,24,How many hours a week do you spend studying outside of class on average?,4-5,9
WI16,MATH,10C,"Gawlik, Evan Scott",B05,24,How many hours a week do you spend studying outside of class on average?,6-7,1
WI16,MATH,10C,"Gawlik, Evan Scott",B05,24,How many hours a week do you spend studying outside of class on average?,8-9,1
WI16,MATH,10C,"Gawlik, Evan Scott",B05,26,Do you recommend this [coursetype] overall?,Yes,15
WI16,MATH,10C,"Gawlik, Evan Scott",B05,27,Do you recommend this professor overall?,Yes,15
WI16,MATH,10C,"Gawlik, Evan Scott",B06,2,Your reason for taking this class is,gen. ed.,6
WI16,MATH,10C,"Gawlik, Evan Scott",B06,2,Your reason for taking this class is,major,10
WI16,MATH,10C,"Gawlik, Evan Scott",B06,3,What grade do you expect in this class?,A,5
WI16,MATH,10C,"Gawlik, Evan Scott",B06,3,What grade do you expect in this class?,B,6
WI16,MATH,10C,"Gawlik, Evan Scott",B06,3,What grade do you expect in this class?,C,5
WI16,MATH,10C,"Gawlik, Evan Scott",B06,3,What grade do you expect in this class?,D,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,5,Instructor displays a proficient command of the material.,agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B06,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,5,Instructor displays a proficient command of the material.,strongly agree,9
WI16,MATH,10C,"Gawlik, Evan Scott",B06,8,Instructor explains the [coursetype] material well.,agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B06,8,Instructor explains the [coursetype] material well.,disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B06,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B06,8,Instructor explains the [coursetype] material well.,strongly agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B06,9,Lectures hold your attention.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B06,9,Lectures hold your attention.,neither agree nor disagree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B06,9,Lectures hold your attention.,strongly agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B06,10,Instructor's lecture style facilitates note-taking.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B06,10,Instructor's lecture style facilitates note-taking.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,10,Instructor's lecture style facilitates note-taking.,strongly agree,9
WI16,MATH,10C,"Gawlik, Evan Scott",B06,20,This [coursetype] is difficult relative to others.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B06,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B06,20,This [coursetype] is difficult relative to others.,strongly agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B06,20,This [coursetype] is difficult relative to others.,strongly disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,0-1,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,10-11,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,12-13,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,14-15,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,2-3,5
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,4-5,4
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,6-7,2
WI16,MATH,10C,"Gawlik, Evan Scott",B06,24,How many hours a week do you spend studying outside of class on average?,8-9,1
WI16,MATH,10C,"Gawlik, Evan Scott",B06,26,Do you recommend this [coursetype] overall?,No,4
WI16,MATH,10C,"Gawlik, Evan Scott",B06,26,Do you recommend this [coursetype] overall?,Yes,13
WI16,MATH,10C,"Gawlik, Evan Scott",B06,27,Do you recommend this professor overall?,No,2
WI16,MATH,10C,"Gawlik, Evan Scott",B06,27,Do you recommend this professor overall?,Yes,15
WI16,MATH,10C,"Gawlik, Evan Scott",B07,2,Your reason for taking this class is,gen. ed.,3
WI16,MATH,10C,"Gawlik, Evan Scott",B07,2,Your reason for taking this class is,major,11
WI16,MATH,10C,"Gawlik, Evan Scott",B07,3,What grade do you expect in this class?,A,5
WI16,MATH,10C,"Gawlik, Evan Scott",B07,3,What grade do you expect in this class?,B,8
WI16,MATH,10C,"Gawlik, Evan Scott",B07,3,What grade do you expect in this class?,C,2
WI16,MATH,10C,"Gawlik, Evan Scott",B07,5,Instructor displays a proficient command of the material.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B07,5,Instructor displays a proficient command of the material.,strongly agree,9
WI16,MATH,10C,"Gawlik, Evan Scott",B07,8,Instructor explains the [coursetype] material well.,agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B07,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B07,8,Instructor explains the [coursetype] material well.,strongly agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B07,9,Lectures hold your attention.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B07,9,Lectures hold your attention.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B07,9,Lectures hold your attention.,strongly agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B07,10,Instructor's lecture style facilitates note-taking.,agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B07,10,Instructor's lecture style facilitates note-taking.,strongly agree,10
WI16,MATH,10C,"Gawlik, Evan Scott",B07,20,This [coursetype] is difficult relative to others.,agree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B07,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B07,20,This [coursetype] is difficult relative to others.,strongly agree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B07,24,How many hours a week do you spend studying outside of class on average?,10-11,1
WI16,MATH,10C,"Gawlik, Evan Scott",B07,24,How many hours a week do you spend studying outside of class on average?,12-13,1
WI16,MATH,10C,"Gawlik, Evan Scott",B07,24,How many hours a week do you spend studying outside of class on average?,2-3,2
WI16,MATH,10C,"Gawlik, Evan Scott",B07,24,How many hours a week do you spend studying outside of class on average?,4-5,4
WI16,MATH,10C,"Gawlik, Evan Scott",B07,24,How many hours a week do you spend studying outside of class on average?,6-7,3
WI16,MATH,10C,"Gawlik, Evan Scott",B07,24,How many hours a week do you spend studying outside of class on average?,8-9,4
WI16,MATH,10C,"Gawlik, Evan Scott",B07,26,Do you recommend this [coursetype] overall?,No,4
WI16,MATH,10C,"Gawlik, Evan Scott",B07,26,Do you recommend this [coursetype] overall?,Yes,11
WI16,MATH,10C,"Gawlik, Evan Scott",B07,27,Do you recommend this professor overall?,Yes,15
WI16,MATH,10C,"Gawlik, Evan Scott",B08,2,Your reason for taking this class is,elective,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,2,Your reason for taking this class is,gen. ed.,9
WI16,MATH,10C,"Gawlik, Evan Scott",B08,2,Your reason for taking this class is,major,11
WI16,MATH,10C,"Gawlik, Evan Scott",B08,2,Your reason for taking this class is,minor,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,3,What grade do you expect in this class?,A,11
WI16,MATH,10C,"Gawlik, Evan Scott",B08,3,What grade do you expect in this class?,B,7
WI16,MATH,10C,"Gawlik, Evan Scott",B08,3,What grade do you expect in this class?,C,2
WI16,MATH,10C,"Gawlik, Evan Scott",B08,3,What grade do you expect in this class?,D,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,5,Instructor displays a proficient command of the material.,agree,10
WI16,MATH,10C,"Gawlik, Evan Scott",B08,5,Instructor displays a proficient command of the material.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,5,Instructor displays a proficient command of the material.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,5,Instructor displays a proficient command of the material.,strongly agree,10
WI16,MATH,10C,"Gawlik, Evan Scott",B08,8,Instructor explains the [coursetype] material well.,agree,7
WI16,MATH,10C,"Gawlik, Evan Scott",B08,8,Instructor explains the [coursetype] material well.,disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,8,Instructor explains the [coursetype] material well.,neither agree nor disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B08,8,Instructor explains the [coursetype] material well.,strongly agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B08,9,Lectures hold your attention.,agree,11
WI16,MATH,10C,"Gawlik, Evan Scott",B08,9,Lectures hold your attention.,disagree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B08,9,Lectures hold your attention.,neither agree nor disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B08,9,Lectures hold your attention.,strongly agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B08,10,Instructor's lecture style facilitates note-taking.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B08,10,Instructor's lecture style facilitates note-taking.,neither agree nor disagree,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,10,Instructor's lecture style facilitates note-taking.,strongly agree,15
WI16,MATH,10C,"Gawlik, Evan Scott",B08,20,This [coursetype] is difficult relative to others.,agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B08,20,This [coursetype] is difficult relative to others.,disagree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B08,20,This [coursetype] is difficult relative to others.,neither agree nor disagree,8
WI16,MATH,10C,"Gawlik, Evan Scott",B08,20,This [coursetype] is difficult relative to others.,strongly agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B08,24,How many hours a week do you spend studying outside of class on average?,10-11,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,24,How many hours a week do you spend studying outside of class on average?,2-3,4
WI16,MATH,10C,"Gawlik, Evan Scott",B08,24,How many hours a week do you spend studying outside of class on average?,4-5,7
WI16,MATH,10C,"Gawlik, Evan Scott",B08,24,How many hours a week do you spend studying outside of class on average?,6-7,5
WI16,MATH,10C,"Gawlik, Evan Scott",B08,24,How many hours a week do you spend studying outside of class on average?,8-9,3
WI16,MATH,10C,"Gawlik, Evan Scott",B08,26,Do you recommend this [coursetype] overall?,No,5
WI16,MATH,10C,"Gawlik, Evan Scott",B08,26,Do you recommend this [coursetype] overall?,Yes,17
WI16,MATH,10C,"Gawlik, Evan Scott",B08,27,Do you recommend this professor overall?,No,1
WI16,MATH,10C,"Gawlik, Evan Scott",B08,27,Do you recommend this professor overall?,Yes,21
WI16,MATH,10C,"Gawlik, Evan Scott",B09,2,Your reason for taking this class is,gen. ed.,2
WI16,MATH,10C,"Gawlik, Evan Scott",B09,2,Your reason for taking this class is,major,8
WI16,MATH,10C,"Gawlik, Evan Scott",B09,3,What grade do you expect in this class?,A,5
WI16,MATH,10C,"Gawlik, Evan Scott",B09,3,What grade do you expect in this class?,B,3
WI16,MATH,10C,"Gawlik, Evan Scott",B09,3,What grade do you expect in this class?,C,2
WI16,MATH,10C,"Gawlik, Evan Scott",B09,5,Instructor displays a proficient command of the material.,agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B09,5,Instructor displays a proficient command of the material.,strongly agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B09,8,Instructor explains the [coursetype] material well.,agree,6
WI16,MATH,10C,"Gawlik, Evan Scott",B09,8,Instructor explains the [coursetype] material well.,strongly agree,4
WI16,MATH,10C,"Gawlik, Evan Scott",B09,9,Lectures hold your attention.,agree,2
WI16,MATH,10C,"Gawlik, Evan Scott",B09,9,Lectures hold your attention.,neither agree nor disagree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B09,9,Lectures hold your attention.,strongly agree,5
WI16,MATH,10C,"Gawlik, Evan Scott",B09,10,Instructor's lecture style facilitates note-taking.,agree,3
WI16,MATH,10C,"Gawlik, Evan Scott",B09,10,Instructor's lecture style facilitates note-taking.,strongly agree,7
